Date,Hang Seng CEI,HSCEI_return,Euro Stoxx 50,STOXX50E_return,Crude Oil WTI,WTICL_return
2019-06-10,10526.92,0.01863693,3386.45,0.002388719,53.26,-0.013521022
2019-06-11,10620.13,0.008854442,3401.1,0.004326064,53.27,0.000187758
2019-06-12,10494.78,-0.011803057,3386.63,-0.004254506,51.14,-0.039984982
2019-06-13,10472.44,-0.002128677,3390.5,0.001142729,52.28,0.022291748
2019-06-14,10419.87,-0.005019843,3379.19,-0.003335791,52.51,0.004399388
2019-06-17,10428.52,0.000830145,3383.21,0.001189634,51.93,-0.011045515
2019-06-18,10507.65,0.007587846,3452.89,0.020595825,53.9,0.037935683
2019-06-19,10764.7,0.024463129,3454.7,0.000524199,53.76,-0.002597403
2019-06-20,10922.39,0.014648806,3468.08,0.003872985,56.65,0.05375744
2019-06-21,10921.47,-8.42E-05,3466.92,-0.000334479,57.43,0.013768756
2019-06-24,10952.94,0.00288148,3455.57,-0.003273799,57.9,0.008183876
2019-06-25,10742.41,-0.019221323,3444.36,-0.003244038,57.83,-0.001208981
2019-06-26,10766.06,0.002201554,3442.95,-0.000409365,59.38,0.026802698
2019-06-27,10897.13,0.01217437,3442.38,-0.000165556,59.43,0.000842034
2019-06-28,10881.85,-0.001402204,3473.69,0.009095451,58.47,-0.016153458
2019-07-02,10981.23,0.009132638,3507.98,0.002970617,56.25,-0.048062278
2019-07-03,10922.41,-0.005356413,3540.63,0.009307351,57.34,0.019377778
2019-07-04,10913.39,-0.000825825,3544.15,0.000994173,56.8,-0.00941751
2019-07-05,10895.1,-0.001675923,3527.98,-0.004562448,57.51,0.0125
2019-07-08,10725.2,-0.015594166,3523.76,-0.001196152,57.66,0.002608242
2019-07-09,10650.63,-0.006952784,3509.75,-0.003975867,57.83,0.002948318
2019-07-10,10701.92,0.004815678,3501.52,-0.002344896,60.43,0.044959364
2019-07-11,10784.01,0.007670586,3496.73,-0.001367977,60.2,-0.003806057
2019-07-12,10788.34,0.00040152,3497.63,0.000257383,60.21,0.000166113
2019-07-15,10838.99,0.004694884,3502.22,0.001312317,59.58,-0.010463378
2019-07-16,10865.52,0.002447645,3521.36,0.005465105,57.62,-0.032896945
2019-07-17,10847.91,-0.001620723,3501.58,-0.005617148,56.78,-0.014578271
2019-07-18,10784.55,-0.005840756,3482.83,-0.005354726,55.3,-0.026065516
2019-07-19,10909.41,0.011577674,3480.18,-0.000760875,55.63,0.00596745
2019-07-22,10770.31,-0.01275046,3489.92,0.002798706,56.22,0.010605788
2019-07-23,10809.92,0.003677703,3532.87,0.012306872,56.77,0.009782995
2019-07-24,10858.88,0.004529173,3532.9,8.49E-06,55.88,-0.015677294
2019-07-25,10930.36,0.006582631,3510.15,-0.006439469,56.02,0.002505369
2019-07-26,10853.17,-0.007061981,3524.47,0.004079598,56.2,0.003213138
2019-07-29,10780.59,-0.006687447,3523.58,-0.00025252,56.87,0.011921708
2019-07-30,10818.35,0.003502591,3462.85,-0.017235312,58.05,0.020749077
2019-07-31,10675.31,-0.013221979,3466.85,0.001155118,58.58,0.00913006
2019-08-01,10621.57,-0.005034046,3490.03,0.006686185,53.95,-0.079037214
2019-08-02,10348.63,-0.025696766,3376.12,-0.032638688,55.66,0.031696015
2019-08-05,10081.64,-0.02579955,3310.93,-0.019309148,54.69,-0.017427237
2019-08-06,10012.24,-0.006883801,3291.66,-0.005820117,53.63,-0.019381971
2019-08-07,9993.34,-0.001887689,3309.99,0.005568619,51.09,-0.047361551
2019-08-08,10041.62,0.004831218,3375.38,0.019755347,52.54,0.028381288
2019-08-09,9993.84,-0.004758196,3333.74,-0.012336389,54.5,0.037304911
2019-08-12,9997.94,0.000410253,3326.55,-0.002156737,54.93,0.007889908
2019-08-13,9846.64,-0.015133117,3357.16,0.009201726,57.1,0.039504824
2019-08-14,9866.18,0.001984433,3288.7,-0.020392236,55.23,-0.032749562
2019-08-15,9903.41,0.003773497,3282.78,-0.001800103,54.47,-0.013760637
2019-08-16,9964.3,0.006148387,3329.08,0.0141039,54.87,0.007343492
2019-08-19,10109.15,0.014536897,3369.19,0.012048374,56.21,0.02442136
2019-08-20,10132.77,0.002336497,3350.23,-0.005627465,56.34,0.002312756
2019-08-21,10177.29,0.004393665,3394.89,0.013330428,55.68,-0.01171459
2019-08-22,10122.9,-0.005344252,3373.67,-0.006250571,55.35,-0.005926724
2019-08-23,10194.73,0.007095793,3334.25,-0.011684605,54.17,-0.02131888
2019-08-26,10013.51,-0.017775851,3348.84,0.004375797,53.64,-0.009784013
2019-08-27,9996.19,-0.001729663,3370.47,0.006458953,54.93,0.024049217
2019-08-28,9980.73,-0.001546589,3365.38,-0.001510175,55.78,0.01547424
2019-08-29,9992.64,0.001193299,3411.33,0.013653733,56.71,0.016672643
2019-08-30,10083.2,0.00906267,3426.76,0.004523163,55.1,-0.028390055
2019-09-02,10103.36,0.001999365,3432.54,0.001686724,54.66,-0.002554745
2019-09-03,10035.78,-0.006688864,3420.74,-0.003437688,53.94,-0.013172338
2019-09-04,10288.19,0.02515101,3450.83,0.008796342,56.26,0.043010753
2019-09-05,10384.14,0.009326227,3484.7,0.00981503,56.3,0.000710985
2019-09-06,10430.67,0.004480872,3495.19,0.003010302,56.52,0.003907638
2019-09-09,10417.39,-0.001273168,3495.02,-4.86E-05,57.85,0.023531493
2019-09-10,10403.34,-0.001348706,3498.99,0.001135902,57.4,-0.007778738
2019-09-11,10565.01,0.015540202,3516.82,0.005095756,55.75,-0.028745645
2019-09-12,10592.37,0.00258968,3538.86,0.006267025,55.09,-0.011838565
2019-09-13,10687.75,0.009004595,3550.11,0.00317899,54.85,-0.004356508
2019-09-16,10628.25,-0.005567121,3518.45,-0.008918034,62.9,0.146763902
2019-09-17,10502.37,-0.011843907,3521.26,0.000798647,59.34,-0.056597774
2019-09-18,10478.5,-0.00227282,3528.04,0.001925447,58.11,-0.020728008
2019-09-19,10385.35,-0.008889631,3552.65,0.006975544,58.13,0.000344175
2019-09-20,10375.65,-0.000934008,3571.39,0.005274936,58.09,-0.000688113
2019-09-23,10287.92,-0.008455374,3536.97,-0.009637704,58.64,0.009468067
2019-09-24,10271.03,-0.001641731,3532.05,-0.001391021,57.29,-0.023021828
2019-09-25,10168.78,-0.009955185,3513.03,-0.005384975,56.49,-0.013964043
2019-09-26,10212.27,0.004276816,3532.18,0.005451135,56.41,-0.00141618
2019-09-27,10148.77,-0.00621801,3545.88,0.003878625,55.91,-0.008863677
2019-09-30,10200.97,0.00514348,3569.45,0.006647151,54.07,-0.032910034
2019-10-02,10182.97,-0.001764538,3413.31,-0.029827329,52.64,-0.018276762
2019-10-03,10220.98,0.003732703,3417.37,0.001189461,52.45,-0.003609422
2019-10-04,10147.33,-0.007205767,3446.71,0.00858555,52.81,0.00686368
2019-10-08,10201.34,0.005322582,3432.76,-0.011085376,52.63,-0.002274882
2019-10-09,10169.33,-0.003137823,3462.11,0.008549971,52.59,-0.000760023
2019-10-10,10218.49,0.004834143,3493.96,0.009199592,53.55,0.018254421
2019-10-11,10452.58,0.022908473,3569.92,0.021740375,54.7,0.021475257
